unit_id,unit_type,agency,dispatch_group,beat,station_id,pair_unit_id,default_attributes,default_m_skill,typical_als_equipment,attribute_source
SAF671,SAFOJ,FIRE,F1,600,600,,,0,,Unknown / not modeled
SAF800,SAFOJ,FIRE,F1,800,800,,,0,,Unknown / not modeled
SAF800B,SAFOJ,FIRE,F1,800,800,,,0,,Unknown / not modeled
SAF900,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
SAF900B,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
SAF901,SAF,FIRE,F1,900,900,,,0,,Unknown / not modeled
SAFAIDE,SAFOJ,FIRE,F1,601,601,,,0,,Unknown / not modeled
SAFAIDE,SAFOJ,FIRE,F1,602,602,,,0,,Unknown / not modeled
SAFAIDE,SAFOJ,FIRE,F1,603,603,,,0,,Unknown / not modeled
SAFBC900,SAFOJ,FIRE,F1,900,900,,,0,,Unknown / not modeled
SAFO,SAF,FIRE,F1,432,432,,,0,,Unknown / not modeled
SBO800,ADM,FIRE,F1,800,800,,,0,,Unknown / not modeled
SC800,ADM,FIRE,F1,800,800,,,0,,Unknown / not modeled
SD800,ADM,FIRE,F1,800,800,,,0,,Unknown / not modeled
SDA800,ADM,FIRE,F1,800,800,,,0,,Unknown / not modeled
SEMS800,ADM,FIRE,F1,800,800,,,0,,Unknown / not modeled
SH210,SHU,FIRE,F1,210,210,,,0,,Unknown / not modeled
SHC800,ADM,FIRE,F1,800,800,,,0,,Unknown / not modeled
SHELTER,ADM,FIRE,F1,600,600,,,0,,Unknown / not modeled
SHRU209,SHU,FIRE,F1,209,209,,,0,,Unknown / not modeled
SHRU424,SHU,FIRE,F1,424,424,,,0,,Unknown / not modeled
SHRU431,SHU,FIRE,F1,431,431,,,0,,Unknown / not modeled
SHRU436,SHU,FIRE,F1,436,436,,,0,,Unknown / not modeled
SHRU437,SHU,FIRE,F1,437,437,,,0,,Unknown / not modeled
SHRU440,SHU,FIRE,F1,440,440,,,0,,Unknown / not modeled
SHU424,SHU,FIRE,F1,424,424,,,0,,Unknown / not modeled
SHU431,SHU,FIRE,F1,431,431,,,0,,Unknown / not modeled
SHU436,SHU,FIRE,F1,436,436,,,0,,Unknown / not modeled
SHU437,SHU,FIRE,F1,437,437,,,0,,Unknown / not modeled
SHU440,SHU,FIRE,F1,440,440,,,0,,Unknown / not modeled
SO100,ADM,FIRE,F1,100,100,,,0,,Unknown / not modeled
SO302,F,FIRE,F1,302,302,,,0,,Unknown / not modeled
SO617,ADM,FIRE,F1,617,617,,,0,,Unknown / not modeled
SOBC900,ACOJ,FIRE,F1,900,900,,,0,,Unknown / not modeled
SOBO800,ADM,FIRE,F1,800,800,,,0,,Unknown / not modeled
SPO501,ADM,FIRE,F1,501,501,,,0,,Unknown / not modeled
SRT352,SRV,FIRE,F1,304,304,,,0,,Unknown / not modeled
SRV401,SRV,FIRE,F1,HQ,LDC,,,0,,Unknown / not modeled
SRV402,SRV,FIRE,F1,HQ,LDC,,,0,,Unknown / not modeled
SRV403,SRV,FIRE,F1,HQ,LDC,,,0,,Unknown / not modeled
SRV404,SRV,FIRE,F1,HQ,LDC,,,0,,Unknown / not modeled
SRV405,SRV,FIRE,F1,HQ,LDC,,,0,,Unknown / not modeled
SRV406,SRV,FIRE,F1,HQ,LDC,,,0,,Unknown / not modeled
SRV407,SRV,FIRE,F1,HQ,LDC,,,0,,Unknown / not modeled
SRV408,SRV,FIRE,F1,HQ,LDC,,,0,,Unknown / not modeled
SRV409,SRV,FIRE,F1,HQ,LDC,,,0,,Unknown / not modeled
SU201,ADM,FIRE,F1,201,201,,,0,,Unknown / not modeled
SU202,ADM,FIRE,F1,202,202,,,0,,Unknown / not modeled
SU203,ADM,FIRE,F1,203,203,,,0,,Unknown / not modeled
SU204,ADM,FIRE,F1,204,204,,,0,,Unknown / not modeled
SU205,ADM,FIRE,F1,205,205,,,0,,Unknown / not modeled
SU206,ADM,FIRE,F1,206,206,,,0,,Unknown / not modeled
SU207,ADM,FIRE,F1,207,207,,,0,,Unknown / not modeled
SU208,ADM,FIRE,F1,208,208,,,0,,Unknown / not modeled
SU209,ADM,FIRE,F1,209,209,,,0,,Unknown / not modeled
SU210,ADM,FIRE,F1,210,210,,,0,,Unknown / not modeled
SU609,ADM,FIRE,F1,609,609,,,0,,Unknown / not modeled
SU609B,ADM,FIRE,F1,609,609,,,0,,Unknown / not modeled
SU703,ADM,FIRE,F1,703,703,,,0,,Unknown / not modeled
SU725,ADM,FIRE,F1,725,725,,,0,,Unknown / not modeled
SU729,ADM,FIRE,F1,729,729,,,0,,Unknown / not modeled
SU731,ADM,FIRE,F1,731,731,,,0,,Unknown / not modeled
SU909,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
SU913,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
SU951,ADM,FIRE,F1,900,900,,,0,,Unknown / not modeled
SV502,ADM,FIRE,F1,502,502,,,0,,Unknown / not modeled
SV503,ADM,FIRE,F1,503,503,,,0,,Unknown / not modeled
SV506,ADM,FIRE,F1,506,506,,,0,,Unknown / not modeled
SV507,ADM,FIRE,F1,507,507,,,0,,Unknown / not modeled
SV508,ADM,FIRE,F1,508,508,,,0,,Unknown / not modeled
SV511,ADM,FIRE,F1,511,511,,,0,,Unknown / not modeled
SV512,ADM,FIRE,F1,512,512,,,0,,Unknown / not modeled
SV515,ADM,FIRE,F1,515,515,,,0,,Unknown / not modeled
SV517,ADM,FIRE,F1,517,517,,,0,,Unknown / not modeled
SV518,ADM,FIRE,F1,518,518,,,0,,Unknown / not modeled
SV519,ADM,FIRE,F1,519,519,,,0,,Unknown / not modeled
SV524,ADM,FIRE,F1,524,524,,,0,,Unknown / not modeled
SV525,ADM,FIRE,F1,525,525,,,0,,Unknown / not modeled
SV591,ADM,FIRE,F1,519,519,,,0,,Unknown / not modeled
SV602,ADM,FIRE,F1,602,602,,,0,,Unknown / not modeled
SV604,ADM,FIRE,F1,604,604,,,0,,Unknown / not modeled
SV606,ADM,FIRE,F1,606,606,,,0,,Unknown / not modeled
SV608,ADM,FIRE,F1,608,608,,,0,,Unknown / not modeled
SV609,ADM,FIRE,F1,609,609,,,0,,Unknown / not modeled
SV611,ADM,FIRE,F1,611,611,,,0,,Unknown / not modeled
SV613,ADM,FIRE,F1,613,613,,,0,,Unknown / not modeled
SV615,ADM,FIRE,F1,615,615,,,0,,Unknown / not modeled
SV617,ADM,FIRE,F1,617,617,,,0,,Unknown / not modeled
SV618,ADM,FIRE,F1,618,618,,,0,,Unknown / not modeled
SV621,ADM,FIRE,F1,621,621,,,0,,Unknown / not modeled
SV625,ADM,FIRE,F1,625,625,,,0,,Unknown / not modeled
SV635,ADM,FIRE,F1,635,635,,,0,,Unknown / not modeled
SW100,SWOJ,FIRE,F1,100,100,,,0,,Unknown / not modeled
SW105,SWOJ,FIRE,F1,105,105,,,0,,Unknown / not modeled
SW204,SWOJ,FIRE,F1,204,204,,,0,,Unknown / not modeled
SW209,SWOJ,FIRE,F1,209,209,,,0,,Unknown / not modeled
SW210,SWOJ,FIRE,F1,210,210,,,0,,Unknown / not modeled
SW397,SWOJ,FIRE,F1,301,301,,,0,,Unknown / not modeled
SW401,SW,FIRE,F1,425,425,,,0,,Unknown / not modeled
SW401B,SW,FIRE,F1,425,425,,,0,,Unknown / not modeled
SW404,SW,FIRE,F1,418,418,,,0,,Unknown / not modeled
SW404B,SW,FIRE,F1,418,418,,,0,,Unknown / not modeled
SW405,SW,FIRE,F1,435,435,,,0,,Unknown / not modeled
SW405B,SW,FIRE,F1,435,435,,,0,,Unknown / not modeled
SW407,SW,FIRE,F1,407,407,,,0,,Unknown / not modeled
SW407B,SW,FIRE,F1,407,407,,,0,,Unknown / not modeled
SW409,SW,FIRE,F1,409,409,,,0,,Unknown / not modeled
SW410,SW,FIRE,F1,410,410,,,0,,Unknown / not modeled
SW410B,SW,FIRE,F1,410,410,,,0,,Unknown / not modeled
SW411,SW,FIRE,F1,411,411,,,0,,Unknown / not modeled
SW412,SW,FIRE,F1,412,412,,,0,,Unknown / not modeled
SW412B,SW,FIRE,F1,412,412,,,0,,Unknown / not modeled
SW412C,SW,FIRE,F1,412,412,,,0,,Unknown / not modeled
SW412D,SW,FIRE,F1,412,412,,,0,,Unknown / not modeled
SW414,SW,FIRE,F1,414,414,,,0,,Unknown / not modeled
SW414B,SW,FIRE,F1,414,414,,,0,,Unknown / not modeled
SW416,SW,FIRE,F1,416,416,,,0,,Unknown / not modeled
SW416B,SW,FIRE,F1,416,416,,,0,,Unknown / not modeled
SW418,SW,FIRE,F1,418,418,,,0,,Unknown / not modeled
SW420,SW,FIRE,F1,420,420,,,0,,Unknown / not modeled
SW420B,SW,FIRE,F1,420,420,,,0,,Unknown / not modeled
SW421,SW,FIRE,F1,421,421,,,0,,Unknown / not modeled
SW421B,SW,FIRE,F1,421,421,,,0,,Unknown / not modeled
SW430,SW,FIRE,F1,430,430,,,0,,Unknown / not modeled
SW432,SW,FIRE,F1,432,432,,,0,,Unknown / not modeled
SW432B,SW,FIRE,F1,432,432,,,0,,Unknown / not modeled
SW433,SW,FIRE,F1,433,433,,,0,,Unknown / not modeled
SW433B,SW,FIRE,F1,433,433,,,0,,Unknown / not modeled
SW439,SW,FIRE,F1,439,439,,,0,,Unknown / not modeled
SW439B,SW,FIRE,F1,439,439,,,0,,Unknown / not modeled
SW440,SW,FIRE,F1,440,440,,,0,,Unknown / not modeled
SW441,SW,FIRE,F1,441,441,,,0,,Unknown / not modeled
SW504,SWOJ,FIRE,F1,504,504,,,0,,Unknown / not modeled
SW507,SWOJ,FIRE,F1,507,507,,,0,,Unknown / not modeled
SW507B,SWOJ,FIRE,F1,507,507,,,0,,Unknown / not modeled
SW510,SWOJ,FIRE,F1,510,510,,,0,,Unknown / not modeled
SW517,SWOJ,FIRE,F1,517,517,,,0,,Unknown / not modeled
SW522,SWOJ,FIRE,F1,522,522,,,0,,Unknown / not modeled
SW523,SWOJ,FIRE,F1,523,523,,,0,,Unknown / not modeled
SW524,SWOJ,FIRE,F1,524,524,,,0,,Unknown / not modeled
SW524B,SWOJ,FIRE,F1,524,524,,,0,,Unknown / not modeled
SW607,SWOJ,FIRE,F1,607,607,,,0,,Unknown / not modeled
SW610,SWOJ,FIRE,F1,610,610,,,0,,Unknown / not modeled
SW610B,SWOJ,FIRE,F1,610,610,,,0,,Unknown / not modeled
SW620,SWOJ,FIRE,F1,620,620,,,0,,Unknown / not modeled
SW623,SWOJ,FIRE,F1,623,623,,,0,,Unknown / not modeled
SW635,SWOJ,FIRE,F1,635,635,,,0,,Unknown / not modeled
SW680,SWOJ,FIRE,F1,699,699,,,0,,Unknown / not modeled
SW681,SWOJ,FIRE,F1,699,699,,,0,,Unknown / not modeled
SW682,SWOJ,FIRE,F1,699,699,,,0,,Unknown / not modeled
SW683,SWOJ,FIRE,F1,699,699,,,0,,Unknown / not modeled
SW710,SWOJ,FIRE,F1,710,710,,,0,,Unknown / not modeled
SW710B,SWOJ,FIRE,F1,710,710,,,0,,Unknown / not modeled
SW714,SWOJ,FIRE,F1,714,714,,,0,,Unknown / not modeled
SW725,SWOJ,FIRE,F1,725,725,,,0,,Unknown / not modeled
SW729,SWOJ,FIRE,F1,729,729,,,0,,Unknown / not modeled
SW730,SWOJ,FIRE,F1,730,730,,,0,,Unknown / not modeled
SW730B,SWOJ,FIRE,F1,730,730,,,0,,Unknown / not modeled
SW731,SWOJ,FIRE,F1,731,731,,,0,,Unknown / not modeled
SW806,SWOJ,FIRE,F1,806,806,,,0,,Unknown / not modeled
SW825,SWOJ,FIRE,F1,825,825,,,0,,Unknown / not modeled
SW847,SWOJ,FIRE,F1,847,847,,,0,,Unknown / not modeled
SW849,SWOJ,FIRE,F1,849,847,,,0,,Unknown / not modeled
SW856,SWOJ,FIRE,F1,856,856,,,0,,Unknown / not modeled
SW857,SWOJ,FIRE,F1,857,857,,,0,,Unknown / not modeled
SWRT,BTI,FIRE,F1,412,412,,,0,,Unknown / not modeled
SWS825,SWOJ,FIRE,F1,825,825,,,0,,Unknown / not modeled
T104,T,FIRE,F1,104,104,,,0,,Unknown / not modeled
T104B,T,FIRE,F1,104,104,,,0,,Unknown / not modeled
T104M,T,FIRE,F1,104,104,,,0,,Unknown / not modeled
T105,T,FIRE,F1,105,105,,,0,,Unknown / not modeled
T105B,T,FIRE,F1,105,105,,,0,,Unknown / not modeled
T105M,T,FIRE,F1,105,105,,,0,,Unknown / not modeled
T106,T,FIRE,F1,106,106,,,0,,Unknown / not modeled
T106B,T,FIRE,F1,106,106,,,0,,Unknown / not modeled
T106M,T,FIRE,F1,106,106,,,0,,Unknown / not modeled
T109,T,FIRE,F1,109,109,,,0,,Unknown / not modeled
T201,T,FIRE,F1,201,201,,,0,,Unknown / not modeled
T201B,T,FIRE,F1,201,201,,,0,,Unknown / not modeled
T201M,T,FIRE,F1,201,201,,,0,,Unknown / not modeled
T202,T,FIRE,F1,202,202,,,0,,Unknown / not modeled
T202B,T,FIRE,F1,202,202,,,0,,Unknown / not modeled
T202M,T,FIRE,F1,202,202,,,0,,Unknown / not modeled
T203,T,FIRE,F1,203,203,,,0,,Unknown / not modeled
T203B,T,FIRE,F1,203,203,,,0,,Unknown / not modeled
T203M,T,FIRE,F1,203,203,,,0,,Unknown / not modeled
T204,T,FIRE,F1,204,204,,,0,,Unknown / not modeled
T204B,T,FIRE,F1,204,204,,,0,,Unknown / not modeled
T204M,T,FIRE,F1,204,204,,,0,,Unknown / not modeled
T205,T,FIRE,F1,205,205,,,0,,Unknown / not modeled
T205B,T,FIRE,F1,205,205,,,0,,Unknown / not modeled
T205M,T,FIRE,F1,205,205,,,0,,Unknown / not modeled
T205P,T,FIRE,F1,205,205,,,0,,Unknown / not modeled
T206,T,FIRE,F1,206,206,,,0,,Unknown / not modeled
T206B,T,FIRE,F1,206,206,,,0,,Unknown / not modeled
T206M,T,FIRE,F1,206,206,,,0,,Unknown / not modeled
T207,T,FIRE,F1,207,207,,,0,,Unknown / not modeled
T207B,T,FIRE,F1,207,207,,,0,,Unknown / not modeled
T207M,T,FIRE,F1,207,207,,,0,,Unknown / not modeled
T208,T,FIRE,F1,208,208,,,0,,Unknown / not modeled
T208B,T,FIRE,F1,208,208,,,0,,Unknown / not modeled
T208M,T,FIRE,F1,208,208,,,0,,Unknown / not modeled
T209,T,FIRE,F1,209,209,,,0,,Unknown / not modeled
T209B,T,FIRE,F1,209,209,,,0,,Unknown / not modeled
T209M,T,FIRE,F1,209,209,,,0,,Unknown / not modeled
T210,T,FIRE,F1,210,210,,,0,,Unknown / not modeled
T210B,T,FIRE,F1,210,210,,,0,,Unknown / not modeled
T210M,T,FIRE,F1,210,210,,,0,,Unknown / not modeled
T338,T,FIRE,F1,303,303,,,0,,Unknown / not modeled
T401,T,FIRE,F1,401,401,T401M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T401B,T,FIRE,F1,401,401,T401BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T401BM,T,FIRE,F1,401,401,T401B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T401M,T,FIRE,F1,401,401,T401,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T403,T,FIRE,F1,403,403,T403M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T403B,T,FIRE,F1,403,403,T403BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T403BM,T,FIRE,F1,403,403,T403B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T403M,T,FIRE,F1,403,403,T403,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T405,T,FIRE,F1,405,405,T405M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T405B,T,FIRE,F1,405,405,T405BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T405BM,T,FIRE,F1,405,405,T405B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T405M,T,FIRE,F1,405,405,T405,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T407,T,FIRE,F1,407,407,T407M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T407B,T,FIRE,F1,407,407,,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T407M,T,FIRE,F1,407,407,T407,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T407MB,T,FIRE,F1,407,407,,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T408,T,FIRE,F1,408,408,T408M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T408B,T,FIRE,F1,408,408,T408BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T408BM,T,FIRE,F1,408,408,T408B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T408M,T,FIRE,F1,408,408,T408,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T409,T,FIRE,F1,409,409,T409M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T409B,T,FIRE,F1,409,409,,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T409M,T,FIRE,F1,409,409,T409,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T409MB,T,FIRE,F1,409,409,,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T410,T,FIRE,F1,410,410,T410M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T410B,T,FIRE,F1,410,410,T410BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T410BM,T,FIRE,F1,410,410,T410B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T410M,T,FIRE,F1,410,410,T410,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T411,T,FIRE,F1,411,411,T411M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T411B,T,FIRE,F1,411,411,T411BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T411BM,T,FIRE,F1,411,411,T411B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T411M,T,FIRE,F1,411,411,T411,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T422,T,FIRE,F1,422,422,T422M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T422B,T,FIRE,F1,422,422,,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T422M,T,FIRE,F1,422,422,T422,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T424,T,FIRE,F1,424,424,T424M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T424B,T,FIRE,F1,424,424,T424BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T424BM,T,FIRE,F1,424,424,T424B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T424M,T,FIRE,F1,424,424,T424,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T425,T,FIRE,F1,425,425,T425M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T425B,T,FIRE,F1,425,425,T425BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T425BM,T,FIRE,F1,425,425,T425B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T425M,T,FIRE,F1,425,425,T425,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T427,T,FIRE,F1,427,427,T427M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T427B,T,FIRE,F1,427,427,,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T427M,T,FIRE,F1,427,427,T427,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T427MB,T,FIRE,F1,427,427,,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T429,T,FIRE,F1,429,429,T429M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T429B,T,FIRE,F1,429,429,T429BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T429BM,T,FIRE,F1,429,429,T429B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T429M,T,FIRE,F1,429,429,T429,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T430,T,FIRE,F1,430,430,T430M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T430B,T,FIRE,F1,430,430,T430BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T430BM,T,FIRE,F1,430,430,T430B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T430M,T,FIRE,F1,430,430,T430,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T436,T,FIRE,F1,436,436,T436M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T436B,T,FIRE,F1,436,436,T436BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T436BM,T,FIRE,F1,436,436,T436B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T436M,T,FIRE,F1,436,436,T436,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T438,T,FIRE,F1,438,438,T438M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T438B,T,FIRE,F1,438,438,T438BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T438BM,T,FIRE,F1,438,438,T438B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T438M,T,FIRE,F1,438,438,T438,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T440,T,FIRE,F1,440,440,T440M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T440B,T,FIRE,F1,440,440,T440BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T440BM,T,FIRE,F1,440,440,T440B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T440M,T,FIRE,F1,440,440,T440,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T441,T,FIRE,F1,441,441,T441M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T441B,T,FIRE,F1,441,441,T441BM,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T441BM,T,FIRE,F1,441,441,T441B,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T441M,T,FIRE,F1,441,441,T441,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T442,T,FIRE,F1,442,442,,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T444M,TLNR,FIRE,F1,445,445,,,0,,Unknown / not modeled
T463,T,FIRE,F1,463,463,T463M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T463B,T,FIRE,F1,463,463,,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T463M,T,FIRE,F1,463,463,T463,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T464,T,FIRE,F1,464,464,T464M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T464B,T,FIRE,F1,464,464,,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T464M,T,FIRE,F1,464,464,T464,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T466,T,FIRE,F1,466,466,T466M,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T466B,T,FIRE,F1,466,466,,TRUCK; HEAVY; BALLISTIC; EXTRICATION,0,,User-provided Fairfax/City aerial family rule
T466M,T,FIRE,F1,466,466,T466,TRUCK; HEAVY; BALLISTIC; EXTRICATION; ALS FIRST RESP,1,AFR1 or AFR2,User-provided Fairfax/City aerial family rule
T480,TRNGT,FIRE,F1,445,445,,,0,,Unknown / not modeled
